  2.0398651e+007	 -1.3379363e+005	  7.0000000e+000	  1.6660000e+003	  3.2220100e+005	
  2.0398598e+007	 -1.3407229e+005	  7.0000000e+000	  1.6660000e+003	  3.2220200e+005	
  2.0398545e+007	 -1.3435001e+005	  7.0000000e+000	  1.6660000e+003	  3.2220300e+005	
  2.0398492e+007	 -1.3462722e+005	  7.0000000e+000	  1.6660000e+003	  3.2220400e+005	
  2.0398440e+007	 -1.3490400e+005	  7.0000000e+000	  1.6660000e+003	  3.2220500e+005	
  2.0398387e+007	 -1.3517999e+005	  7.0000000e+000	  1.6660000e+003	  3.2220600e+005	
  2.0398334e+007	 -1.3545540e+005	  7.0000000e+000	  1.6660000e+003	  3.2220700e+005	
  2.0398282e+007	 -1.3573020e+005	  7.0000000e+000	  1.6660000e+003	  3.2220800e+005	
  2.0398230e+007	 -1.3600469e+005	  7.0000000e+000	  1.6660000e+003	  3.2220900e+005	
  2.0398178e+007	 -1.3627871e+005	  7.0000000e+000	  1.6660000e+003	  3.2221000e+005	
  2.0398126e+007	 -1.3655192e+005	  7.0000000e+000	  1.6660000e+003	  3.2221100e+005	
  2.0398074e+007	 -1.3682436e+005	  7.0000000e+000	  1.6660000e+003	  3.2221200e+005	
  2.0398023e+007	 -1.3709661e+005	  7.0000000e+000	  1.6660000e+003	  3.2221300e+005	
  2.0397971e+007	 -1.3736844e+005	  7.0000000e+000	  1.6660000e+003	  3.2221400e+005	
  2.0397919e+007	 -1.3763940e+005	  7.0000000e+000	  1.6660000e+003	  3.2221500e+005	
  2.0397868e+007	 -1.3790944e+005	  7.0000000e+000	  1.6660000e+003	  3.2221600e+005	
  2.0397816e+007	 -1.3817894e+005	  7.0000000e+000	  1.6660000e+003	  3.2221700e+005	
  2.0397765e+007	 -1.3844819e+005	  7.0000000e+000	  1.6660000e+003	  3.2221800e+005	
  2.0397714e+007	 -1.3871693e+005	  7.0000000e+000	  1.6660000e+003	  3.2221900e+005	
  2.0397663e+007	 -1.3898478e+005	  7.0000000e+000	  1.6660000e+003	  3.2222000e+005	
  2.0397613e+007	 -1.3925213e+005	  7.0000000e+000	  1.6660000e+003	  3.2222100e+005	
  2.0397561e+007	 -1.3951917e+005	  7.0000000e+000	  1.6660000e+003	  3.2222200e+005	
  2.0397510e+007	 -1.3978547e+005	  7.0000000e+000	  1.6660000e+003	  3.2222300e+005	
  2.0397460e+007	 -1.4005087e+005	  7.0000000e+000	  1.6660000e+003	  3.2222400e+005	
  2.0397409e+007	 -1.4031561e+005	  7.0000000e+000	  1.6660000e+003	  3.2222500e+005	
  2.0397359e+007	 -1.4058021e+005	  7.0000000e+000	  1.6660000e+003	  3.2222600e+005	
  2.0397309e+007	 -1.4084435e+005	  7.0000000e+000	  1.6660000e+003	  3.2222700e+005	
  2.0397259e+007	 -1.4110761e+005	  7.0000000e+000	  1.6660000e+003	  3.2222800e+005	
  2.0397209e+007	 -1.4137003e+005	  7.0000000e+000	  1.6660000e+003	  3.2222900e+005	
  2.0397159e+007	 -1.4163229e+005	  7.0000000e+000	  1.6660000e+003	  3.2223000e+005	
  2.0397110e+007	 -1.4189420e+005	  7.0000000e+000	  1.6660000e+003	  3.2223100e+005	
  2.0397059e+007	 -1.4215515e+005	  7.0000000e+000	  1.6660000e+003	  3.2223200e+005	
  2.0397011e+007	 -1.4241515e+005	  7.0000000e+000	  1.6660000e+003	  3.2223300e+005	
  2.0396960e+007	 -1.4267482e+005	  7.0000000e+000	  1.6660000e+003	  3.2223400e+005	
  2.0396912e+007	 -1.4293422e+005	  7.0000000e+000	  1.6660000e+003	  3.2223500e+005	
  2.0396862e+007	 -1.4319282e+005	  7.0000000e+000	  1.6660000e+003	  3.2223600e+005	
  2.0396813e+007	 -1.4345061e+005	  7.0000000e+000	  1.6660000e+003	  3.2223700e+005	
  2.0396764e+007	 -1.4370754e+005	  7.0000000e+000	  1.6660000e+003	  3.2223800e+005	
  2.0396716e+007	 -1.4396423e+005	  7.0000000e+000	  1.6660000e+003	  3.2223900e+005	
  2.0396667e+007	 -1.4422066e+005	  7.0000000e+000	  1.6660000e+003	  3.2224000e+005	
  2.0396618e+007	 -1.4447626e+005	  7.0000000e+000	  1.6660000e+003	  3.2224100e+005	
  2.0396569e+007	 -1.4473109e+005	  7.0000000e+000	  1.6660000e+003	  3.2224200e+005	
  2.0396521e+007	 -1.4498579e+005	  7.0000000e+000	  1.6660000e+003	  3.2224300e+005	
  2.0396473e+007	 -1.4523990e+005	  7.0000000e+000	  1.6660000e+003	  3.2224400e+005	
  2.0396425e+007	 -1.4549298e+005	  7.0000000e+000	  1.6660000e+003	  3.2224500e+005	
  2.0396377e+007	 -1.4574541e+005	  7.0000000e+000	  1.6660000e+003	  3.2224600e+005	
  2.0396329e+007	 -1.4599731e+005	  7.0000000e+000	  1.6660000e+003	  3.2224700e+005	
  2.0396280e+007	 -1.4624888e+005	  7.0000000e+000	  1.6660000e+003	  3.2224800e+005	
  2.0396233e+007	 -1.4649980e+005	  7.0000000e+000	  1.6660000e+003	  3.2224900e+005	
  2.0396185e+007	 -1.4674992e+005	  7.0000000e+000	  1.6660000e+003	  3.2225000e+005	
  2.0396138e+007	 -1.4699970e+005	  7.0000000e+000	  1.6660000e+003	  3.2225100e+005	
  2.0396090e+007	 -1.4724913e+005	  7.0000000e+000	  1.6660000e+003	  3.2225200e+005	
  2.0396043e+007	 -1.4749788e+005	  7.0000000e+000	  1.6660000e+003	  3.2225300e+005	
  2.0395996e+007	 -1.4774590e+005	  7.0000000e+000	  1.6660000e+003	  3.2225400e+005	
  2.0395948e+007	 -1.4799333e+005	  7.0000000e+000	  1.6660000e+003	  3.2225500e+005	
  2.0395902e+007	 -1.4824037e+005	  7.0000000e+000	  1.6660000e+003	  3.2225600e+005	
  2.0395855e+007	 -1.4848678e+005	  7.0000000e+000	  1.6660000e+003	  3.2225700e+005	
  2.0395808e+007	 -1.4873237e+005	  7.0000000e+000	  1.6660000e+003	  3.2225800e+005	
  2.0395761e+007	 -1.4897752e+005	  7.0000000e+000	  1.6660000e+003	  3.2225900e+005	
  2.0395715e+007	 -1.4922237e+005	  7.0000000e+000	  1.6660000e+003	  3.2226000e+005	
  2.0395669e+007	 -1.4946676e+005	  7.0000000e+000	  1.6660000e+003	  3.2226100e+005	
  2.0395623e+007	 -1.4971012e+005	  7.0000000e+000	  1.6660000e+003	  3.2226200e+005	
  2.0395576e+007	 -1.4995287e+005	  7.0000000e+000	  1.6660000e+003	  3.2226300e+005	
  2.0395530e+007	 -1.5019537e+005	  7.0000000e+000	  1.6660000e+003	  3.2226400e+005	
  2.0395484e+007	 -1.5043723e+005	  7.0000000e+000	  1.6660000e+003	  3.2226500e+005	
  2.0395438e+007	 -1.5067830e+005	  7.0000000e+000	  1.6660000e+003	  3.2226600e+005	
  2.0395392e+007	 -1.5091849e+005	  7.0000000e+000	  1.6660000e+003	  3.2226700e+005	
  2.0395346e+007	 -1.5115856e+005	  7.0000000e+000	  1.6660000e+003	  3.2226800e+005	
  2.0395301e+007	 -1.5139840e+005	  7.0000000e+000	  1.6660000e+003	  3.2226900e+005	
  2.0395255e+007	 -1.5163718e+005	  7.0000000e+000	  1.6660000e+003	  3.2227000e+005	
  2.0395210e+007	 -1.5187517e+005	  7.0000000e+000	  1.6660000e+003	  3.2227100e+005	
  2.0395164e+007	 -1.5211270e+005	  7.0000000e+000	  1.6660000e+003	  3.2227200e+005	
  2.0395119e+007	 -1.5234997e+005	  7.0000000e+000	  1.6660000e+003	  3.2227300e+005	
  2.0395074e+007	 -1.5258649e+005	  7.0000000e+000	  1.6660000e+003	  3.2227400e+005	
  2.0395030e+007	 -1.5282224e+005	  7.0000000e+000	  1.6660000e+003	  3.2227500e+005	
  2.0394985e+007	 -1.5305739e+005	  7.0000000e+000	  1.6660000e+003	  3.2227600e+005	
  2.0394940e+007	 -1.5329219e+005	  7.0000000e+000	  1.6660000e+003	  3.2227700e+005	
  2.0394896e+007	 -1.5352632e+005	  7.0000000e+000	  1.6660000e+003	  3.2227800e+005	
  2.0394851e+007	 -1.5375955e+005	  7.0000000e+000	  1.6660000e+003	  3.2227900e+005	
  2.0394807e+007	 -1.5399226e+005	  7.0000000e+000	  1.6660000e+003	  3.2228000e+005	
  2.0394763e+007	 -1.5422476e+005	  7.0000000e+000	  1.6660000e+003	  3.2228100e+005	
  2.0394719e+007	 -1.5445684e+005	  7.0000000e+000	  1.6660000e+003	  3.2228200e+005	
  2.0394674e+007	 -1.5468806e+005	  7.0000000e+000	  1.6660000e+003	  3.2228300e+005	
  2.0394631e+007	 -1.5491847e+005	  7.0000000e+000	  1.6660000e+003	  3.2228400e+005	
  2.0394587e+007	 -1.5514871e+005	  7.0000000e+000	  1.6660000e+003	  3.2228500e+005	
  2.0394544e+007	 -1.5537857e+005	  7.0000000e+000	  1.6660000e+003	  3.2228600e+005	
  2.0394500e+007	 -1.5560748e+005	  7.0000000e+000	  1.6660000e+003	  3.2228700e+005	
  2.0394456e+007	 -1.5583559e+005	  7.0000000e+000	  1.6660000e+003	  3.2228800e+005	
  2.0394413e+007	 -1.5606323e+005	  7.0000000e+000	  1.6660000e+003	  3.2228900e+005	
  2.0394369e+007	 -1.5629055e+005	  7.0000000e+000	  1.6660000e+003	  3.2229000e+005	
  2.0394327e+007	 -1.5651730e+005	  7.0000000e+000	  1.6660000e+003	  3.2229100e+005	
  2.0394284e+007	 -1.5674322e+005	  7.0000000e+000	  1.6660000e+003	  3.2229200e+005	
  2.0394241e+007	 -1.5696859e+005	  7.0000000e+000	  1.6660000e+003	  3.2229300e+005	
  2.0394198e+007	 -1.5719377e+005	  7.0000000e+000	  1.6660000e+003	  3.2229400e+005	
  2.0394155e+007	 -1.5741823e+005	  7.0000000e+000	  1.6660000e+003	  3.2229500e+005	
  2.0394112e+007	 -1.5764174e+005	  7.0000000e+000	  1.6660000e+003	  3.2229600e+005	
  2.0394070e+007	 -1.5786457e+005	  7.0000000e+000	  1.6660000e+003	  3.2229700e+005	
  2.0394028e+007	 -1.5808701e+005	  7.0000000e+000	  1.6660000e+003	  3.2229800e+005	
  2.0393986e+007	 -1.5830956e+005	  7.0000000e+000	  1.6660000e+003	  3.2229900e+005	
  2.0393943e+007	 -1.5853106e+005	  7.0000000e+000	  1.6660000e+003	  3.2230000e+005	
  2.0393901e+007	 -1.5875146e+005	  7.0000000e+000	  1.6660000e+003	  3.2230100e+005	
  2.0393859e+007	 -1.5897154e+005	  7.0000000e+000	  1.6660000e+003	  3.2230200e+005	
  2.0393818e+007	 -1.5919122e+005	  7.0000000e+000	  1.6660000e+003	  3.2230300e+005	
  2.0393776e+007	 -1.5941009e+005	  7.0000000e+000	  1.6660000e+003	  3.2230400e+005	
  2.0393734e+007	 -1.5962795e+005	  7.0000000e+000	  1.6660000e+003	  3.2230500e+005	
  2.0393693e+007	 -1.5984547e+005	  7.0000000e+000	  1.6660000e+003	  3.2230600e+005	
  2.0393652e+007	 -1.6006260e+005	  7.0000000e+000	  1.6660000e+003	  3.2230700e+005	
  2.0393610e+007	 -1.6027908e+005	  7.0000000e+000	  1.6660000e+003	  3.2230800e+005	
